school_id,school_name,city,country,curriculum,savings_potential_single_usd,academic_score,careers_page_url,website_url,group_operator,region
"FLIS0181","St. George's British International School Bilbao","Bilbao","Spain","UK/IB","","7.8","https://stgeorgeschool.es/en/careers/","https://stgeorgeschool.es/en/careers/","",""
"FLIS0182","International School of Helsinki","Helsinki","Finland","IB","","8.2","https://www.ishelsinki.fi/employment","https://www.ishelsinki.fi/employment","",""
"FLIS0183","British School in Helsinki","Helsinki","Finland","UK/IB","","7.8","https://www.thebritishschool.fi/vacancies","https://www.thebritishschool.fi/vacancies","",""
"FLIS0184","Stockholm International School","Stockholm","Sweden","IB","","8.4","https://www.intsch.se/careers","https://www.intsch.se/careers","",""
"FLIS0185","British International School of Stockholm","Stockholm","Sweden","UK/iGCSE","","8.2","https://www.bisstockholm.se/careers","https://www.bisstockholm.se/careers","",""
"FLIS0186","Copenhagen International School","Copenhagen","Denmark","IB","","8.5","https://www.copenhageninternational.school/about/careers/","https://www.copenhageninternational.school/about/careers/","",""
"FLIS0187","Southbank International School","London","UK","IB","","8.8","https://www.southbank.org/careers","https://www.southbank.org/careers","",""
"FLIS0188","ACS Cobham International School","Surrey","UK","IB/US","","8.7","https://www.acs-schools.org/careers","https://www.acs-schools.org/careers","",""
"FLIS0189","St. George's International School Luxembourg","Luxembourg","Lux","UK/A-Level","","8.2","https://www.st-georges.lu/careers","https://www.st-georges.lu/careers","",""
"FLIS0190","International School of Luxembourg","Luxembourg","Lux","IB/US","","8.6","https://www.islux.lu/careers","https://www.islux.lu/careers","",""
"FLIS0191","St. John's International School Belgium","Waterloo","Belgium","IB/US","","8.2","https://www.stjohns.be/careers","https://www.stjohns.be/careers","",""
"FLIS0192","International School of Nice","Nice","France","IB","","7.5","https://www.isn-nice.com/join-the-team","https://www.isn-nice.com/join-the-team","",""
"FLIS0193","Mougins School","Mougins","France","UK/A-Level","","7.8","https://mougins.britishinternationalschool.com/about/work-with-us","https://mougins.britishinternationalschool.com/about/work-with-us","",""
"FLIS0194","International School of Turin","Turin","Italy","IB","","7.8","https://www.istorin.it/careers","https://www.istorin.it/careers","",""
"FLIS0195","International School of Genoa","Genoa","Italy","IB","","7.5","https://www.isgenoa.it/careers","https://www.isgenoa.it/careers","",""
"FLIS0196","St. Paul's School Brazil","Sao Paulo","Brazil","UK/IB","","8.9","https://www.stpauls.br/careers","https://www.stpauls.br/careers","",""
"FLIS0197","British School Rio de Janeiro","Rio","Brazil","UK/IB","","8.5","https://www.britishschool.g12.br/careers","https://www.britishschool.g12.br/careers","",""
"FLIS0198","Graded School Sao Paulo","Sao Paulo","Brazil","US/IB","","8.8","https://www.graded.br/employment","https://www.graded.br/employment","",""
"FLIS0199","Northlands School Argentina","B. Aires","Argentina","UK/IB","","8.2","https://www.northlands.edu.ar/work-with-us/","https://www.northlands.edu.ar/work-with-us/","",""
"FLIS0200","Markham College Peru","Lima","Peru","UK/IB","","8.5","https://www.markham.edu.pe/careers","https://www.markham.edu.pe/careers","",""
"FLIS0201","Sultans School","Muscat","Oman","IB (PYP, MYP, DP)","","8.6","https://sultansschool.org/careers/","https://sultansschool.org","",""
"FLIS0202","Parklane International School","Prague","Czechia","IGCSE / IB DP","","8.6","https://www.parklane-is.com/careers","https://www.parklane-is.com/careers","",""
"FLIS0203","American British Academy","Muscat","Oman","Cambridge (iGCSE), Omani Ministry, IBDP","","8.1","https://www.abaoman.org/community/careers","https://www.abaoman.org","",""
"FLIS0204","St. Gilgen International School","St. Gilgen","Austria","IB","","8.1","","","",""
"FLIS0205","International Christian School of Vienna","Vienna","Austria","US","","7.9","https://www.icsv.at/vacancies","https://www.icsv.at/vacancies","",""
"FLIS0206","International School Carinthia","Velden","Austria","IB","","7.5","https://isc.ac.at/we-are-isc/career/","https://isc.ac.at/we-are-isc/career/","",""
"FLIS0207","International School Innsbruck","Innsbruck","Austria","IB","","7.4","","","",""
"FLIS0208","Lower Austrian International School","St. Pölten","Austria","IB","","7.2","","","",""
"FLIS0209","Linz International School Auhof (LISA)","Linz","Austria","IB","","8.2","https://lisa.europagym.at/careers-lisa/","https://lisa.europagym.at/careers-lisa/","",""
"FLIS0210","SALIS - Salzburg International School","Salzburg","Austria","IB","","8.0","","","",""
"FLIS0211","The American International School Vienna","Vienna","Austria","US","","8.5","https://www.ais.at/employment/faculty-openings","https://www.ais.at/employment/faculty-openings","",""
"FLIS0212","Schloss Krumbach International School","Krumbach","Austria","UK, IBDP","","7.8","https://join.com/companies/krumbach","https://join.com/companies/krumbach","",""
"FLIS0213","Vienna International School","Vienna","Austria","IB","","8.8","https://www.vis.ac.at/work-at-vis/current-vacancies","https://www.vis.ac.at/work-at-vis/current-vacancies","",""
"FLIS0214","Arabian Pearl Gulf School","Manama","Bahrain","UK/ IB","","7.6","","","",""
"FLIS0215","American School of Bahrain","Manama","Bahrain","US / IB","","8.4","","","",""
"FLIS0216","Bahrain Bayan School","Juffair","Bahrain","US / IB","","8.2","https://www.bayanschool.edu.bh/page/view/92","https://www.bayanschool.edu.bh/page/view/92","",""
"FLIS0217","Riffa Views International School","Riffa","Bahrain","US","","8.3","https://www.rvis.edu.bh/careers","https://www.rvis.edu.bh/careers","",""
"FLIS0218","Naseem International School","Riffa","Bahrain","IB","","8.0","","","",""
"FLIS0219","Britus International School","Salmabad","Bahrain","US","","7.2","","","",""
"FLIS0220","Multinational School Bahrain","Manama","Bahrain","UK","","7.5","https://mns-bahrain.com/career.php","https://mns-bahrain.com/career.php","",""
"FLIS0221","Nadeen School","Manama","Bahrain","UK","","7.9","https://nadeenschool.com/join-our-family/#join_team","https://nadeenschool.com/join-our-family/#join_team","",""
"FLIS0222","New Generation Private School","Juffair","Bahrain","UK","","7.0","","","",""
"FLIS0223","Shaikha Hessa Girls' School","Riffa","Bahrain","UK / IB","","8.0","","","",""
"FLIS0224","St Christopher's School","Isa Town","Bahrain","UK","","8.7","https://st-chris.schoolrecruiter.com/","https://st-chris.schoolrecruiter.com/","",""
"FLIS0225","Antwerp International School","Ekeren","Belgium","IB","","8.4","","","",""
"FLIS0226","BEPS International School","Brussels","Belgium","IB","","7.8","","","",""
"FLIS0227","Bogaerts International School","Brussels","Belgium","IB","","7.6","","","",""
"FLIS0228","British International School of Brussels","Brussels","Belgium","UK","","8.0","","","",""
"FLIS0229","British Junior Academy of Brussels","Brussels","Belgium","UK","","7.8","https://www.bjab.org/our-community/work-with-us#vacancies","https://www.bjab.org/our-community/work-with-us#vacancies","",""
"FLIS0230","European School of Bruxelles-Argenteuil","Waterloo","Belgium","IB / UK","","8.1","","","",""
"FLIS0231","International Montessori School","Tervuren","Belgium","US","","7.5","","","",""
"FLIS0232","International School Ghent vzw","Ghent","Belgium","UK","","7.4","","","",""
"FLIS0233","International School of Belgium","Antwerp","Belgium","UK","","7.5","","","",""
"FLIS0234","International School of Flanders Waterloo","Waterloo","Belgium","UK / IB","","7.9","https://www.isfwaterloo.org/302/job-opportunities","https://www.isfwaterloo.org/302/job-opportunities","",""
"FLIS0235","International School of Flanders RHSG","Rhode-Saint-Genèse","Belgium","UK / IB","","7.8","","","",""
"FLIS0236","Montgomery International School","Brussels","Belgium","IB","","7.7","https://www.mischool.be/nav-footer-links/career","https://www.mischool.be/nav-footer-links/career","",""
"FLIS0237","Azerbaijan British College","Baku","Azerbaijan","UK","","7.2","","","",""
"FLIS0238","Baku International School","Baku","Azerbaijan","US","","7.5","https://www.qsi.org/careers","https://www.qsi.org/careers","",""
"FLIS0239","Baku Oxford School","Baku","Azerbaijan","UK","","7.0","https://www.bakuoxfordschool.com/employment","https://www.bakuoxfordschool.com/employment","",""
"FLIS0240","Khazar University Dunya IB School","Baku","Azerbaijan","IB","","7.2","","","",""
"FLIS0241","Modern Educational Complex Named in Honor of Heydar Aliyev","Baku","Azerbaijan","UK","","7.0","https://mtk.edu.az/az/vacancies","https://mtk.edu.az/az/vacancies","",""
"FLIS0242","The International School of Azerbaijan","Baku","Azerbaijan","IB","","8.5","https://www.tisa.az/about-us/working-at-tisa/","https://www.tisa.az/about-us/working-at-tisa/","",""
"flis0001","German Swiss Int'l","Hong Kong","Hong Kong","","","","https://www.gsis.edu.hk/en/about-us/careers/job-openings","","",""
"flis0002","St. Paul's Co-ed","Hong Kong","Hong Kong","","","","https://www.spcc.edu.hk/jobs-and-tenders","","",""
"flis0003","K. International","Tokyo","Japan","","","","https://www.kist.ed.jp/node/25","","",""
"flis0004","Shanghai American","Shanghai","China","","","","https://www.saschina.org/about-sas/work-sas","","",""
"flis0005","Diocesan Boys","","","","","","","","",""
"flis0006","UWC South East Asia","Singapore","Singapore","","2200","","https://www.uwcsea.edu.sg/uwcsea-careers","","",""
"flis0007","Amman Academy","Amman","Jordan","","1400","","https://www.nordangliaeducation.com/amman-academy/careers","","",""
"flis0008","Shanghai High Intl","","","","","","","","",""
"flis0009","Dhirubhai Ambani","Mumbai","India","","","","https://www.dais.edu.in/careers.html","","",""
"flis0010","Tanglin Trust","Singapore","Singapore","","2200","","https://www.tts.edu.sg/careers","","",""
"flis0011","G.T. (Ellen Yeung)","Hong Kong","Hong Kong","","","","https://www.gtcollege.edu.hk/recruitment","","",""
"flis0012","GD Country Garden","Foshan","China","","","","https://www.bgy.gd.cn/job/","","",""
"flis0013","St. Stephens","","","","","","","","",""
"flis0014","ACS International","Singapore","Singapore","","","","https://www.acsinternational.edu.sg/careers/","","",""
"flis0015","European Azerbaijan","Baku","Azerbaijan","","","","https://eas.edu.az/careers/","","",""
"flis0016","NPS International","Singapore","Singapore","","","","https://www.npsinternational.edu.sg/careers","","",""
"flis0017","The ISF Academy","Hong Kong","Hong Kong","","","","https://academy.isf.edu.hk/careers/","","",""
"flis0018","Dulwich Beijing","Beijing","China","","","","https://beijing.dulwich.org/careers","","",""
"flis0019","Singapore Intl (HK)","","","","","","","","",""
"flis0020","PLK Choi Kai Yau","Hong Kong","Hong Kong","","","","http://www.cky.edu.hk/recruitment/","","",""
"flis0021","YK Pao School","Shanghai","China","","","","https://www.ykpaoschool.cn/careers","","",""
"flis0022","Step by Step","Noida","India","","","","https://stepbystep.ed.in/careers/","","",""
"flis0023","Dulwich Pudong","Shanghai","China","","","","https://shanghai-pudong.dulwich.org/careers","","",""
"flis0024","SJI International","Singapore","Singapore","","","","https://www.sji-international.com.sg/about/careers","","",""
"flis0025","Canadian Intl (HK)","","","","","","","","",""
"flis0026","Qatar Academy","Doha","Qatar","","","","https://www.qf.org.qa/careers","","",""
"flis0027","GEMS World Dubai","Dubai","UAE","","","","https://www.gemsworldacademy-dubai.com/en/Careers","","",""
"flis0028","Aldar Academies","Abu Dhabi","UAE","","2400","","https://aldareducation.com/careers/","","",""
"flis0029","JESS Dubai","Dubai","UAE","","","","https://www.jess.sch.ae/careers","","",""
"flis0030","Neev Academy","Bengaluru","India","","","","https://neevacademy.org/careers/","","",""
"flis0031","Bombay Intl","","","","","","","","",""
"flis0032","Hwa Chong Intl","","","","","","","","",""
"flis0033","IS Nanshan","Shenzhen","China","","","","https://www.isnsz.com/careers","","",""
"flis0034","Wellington Shanghai","Shanghai","China","","","","https://shanghai.wellingtoncollege.cn/careers","","",""
"flis0035","Leman Chengdu","Chengdu","China","","1800","","https://www.nordangliaeducation.com/lis-chengdu/careers","","",""
"flis0036","GIIS SMART","Singapore","Singapore","","","","https://singapore.globalindianschool.org/careers","","",""
"flis0037","New PORG Prague","Prague","Czechia","","","","https://www.porg.cz/en/careers","","",""
"flis0038","Ecole Jeannine Manuel","Paris","France","","","","https://www.ecolejeanninemanuel.org/en/careers","","",""
"flis0039","St Catherines","","","","","","","","",""
"flis0040","British Milan","Milan","Italy","","","","https://www.britishschoolmilan.com/careers","","",""
"flis0041","IS Monaco","Monaco","Monaco","","","","https://www.ismonaco.org/careers","","",""
"flis0042","St Louis Milan","Milan","Italy","","","","https://www.stlouisschool.com/careers","","",""
"flis0043","Heritage Gurugram","Gurugram","India","","","","https://www.heritagexperiential.org/careers/","","",""
"flis0044","Cheltenham Muscat","Muscat","Oman","","2000","","https://cheltenhammuscat.om/careers/","","",""
"flis0045","TISB Bangalore","Bengaluru","India","","","","https://www.tisb.org/careers","","",""
"flis0046","Calcutta Intl","","","","","","","","",""
"flis0047","British Manila","Manila","Philippines","","","","https://www.britishschoolmanila.org/careers","","",""
"flis0048","SSIS Shanghai","Shanghai","China","","","","https://www.ssis.asia/careers/","","",""
"flis0049","Dulwich Singapore","Singapore","Singapore","","","","https://singapore.dulwich.org/careers","","",""
"flis0050","Dulwich Suzhou","Suzhou","China","","","","https://suzhou.dulwich.org/careers","","",""
"flis0051","Aiglon College","Villars","Switzerland","","1900","","https://www.aiglon.ch/careers","","",""
"flis0052","ACS Athens","Athens","Greece","","","","https://www.acs.gr/careers","","",""
"flis0053","IS Prague","Prague","Czechia","","","","https://www.isp.cz/careers","","",""
"flis0054","Frankfurt Intl","","","","","","","","",""
"flis0055","Kings Alicante","","","","","","","","",""
"flis0056","St Georges Rome","","","","","","","","",""
"flis0057","Oak House BCN","Barcelona","Spain","","","","https://www.oakhouseschool.com/careers","","",""
"flis0058","IS Lausanne","Lausanne","Switzerland","","","","https://www.isl.ch/careers","","",""
"flis0059","St Johns Waterloo","","","","","","","","",""
"flis0060","Beau Soleil","Villars","Switzerland","","1900","","https://www.nordangliaeducation.com/beau-soleil/careers","","",""
"flis0061","English College Prague","Prague","Czechia","","","","https://www.englishcollege.cz/careers/","","",""
"flis0062","American Milan","Milan","Italy","","","","https://www.asmilan.org/careers","","",""
"flis0063","St Georges Montreux","","","","","","","","",""
"flis0064","PaRK Lisbon","Lisbon","Portugal","","1500","","https://www.park-is.com/careers/","","",""
"flis0065","Zurich Intl","","","","","","","","",""
"flis0066","British Brussels","Brussels","Belgium","","","","https://www.britishschool.be/careers","","",""
"flis0067","St Peters BCN","","","","","","","","",""
"flis0068","Intl College Spain","","","","","","","","",""
"flis0069","Aloha College","Marbella","Spain","","1500","","https://aloha-college.com/careers/","","",""
"flis0070","Munich International","Munich","Germany","","","","https://www.mis-munich.de/careers","","",""
"flis0071","Benjamin Franklin","Barcelona","Spain","","","","https://www.bfischool.org/about-us/careers","","",""
"flis0072","Leysin American","Leysin","Switz","","","","https://www.las.ch/about/careers","","",""
"flis0073","Bonn International","Bonn","Germany","","","","https://www.bonn-is.de/work/teaching-positions","","",""
"flis0074","IS Amsterdam","Amsterdam","Netherlands","","","","https://www.isa.nl/careers","","",""
"flis0075","American School BCN","Barcelona","Spain","","","","https://www.asbarcelona.com/careers","","",""
"flis0076","Haut-Lac Intl","","","","","","","","",""
"flis0077","American Vienna","Vienna","Austria","","","","https://www.ais.at/employment","","",""
"flis0078","College du Leman","Geneva","Switz","","1800","","https://www.nordangliaeducation.com/cdl-geneva/careers","","",""
"flis0079","IS Brussels","Brussels","Belgium","","","","https://www.isb.be/careers","","",""
"flis0080","Riverside Prague","Prague","Czechia","","","","https://www.riversideschool.cz/contact/vacancies/","","",""
"flis0081","IS Hellerup","Copenhagen","Denmark","","","","https://ish.dk/vacancies/","","",""
"flis0082","St Georges Cologne","","","","1500","","","","",""
"flis0083","IS Düsseldorf","Düsseldorf","Germany","","","","https://www.isdedu.de/careers","","",""
"flis0084","IS Zug & Luzern","Zug","Switz","","","","https://www.iszl.ch/careers","","",""
"flis0085","Metropolitan Frankfurt","Frankfurt","Germany","","","","https://m-s-f.de/careers/","","",""
"flis0086","Ermitage Intl","","","","","","","","",""
"flis0087","Oslo International","Oslo","Norway","","","","https://www.oslointernationalschool.no/employment","","",""
"flis0088","American School Paris","Paris","France","","","","https://www.asparis.org/employment","","",""
"flis0089","St Julians School","","","","","","","","",""
"flis0090","American School Madrid","Madrid","Spain","","","","https://www.asmadrid.org/careers","","",""
"flis0091","British Intl Budapest","","","","","","","","",""
"flis0092","St Georges Munich","","","","1500","","","","",""
"flis0093","Bavarian International","Munich","Germany","","","","https://www.bis-school.com/careers","","",""
"flis0094","International Basel","Basel","Switz","","","","https://www.isbasel.ch/careers","","",""
"flis0095","TASIS Switzerland","Lugano","Switz","","","","https://switzerland.tasis.com/employment","","",""
"flis0096","IS Athens","Athens","Greece","","","","https://www.isa.edu.gr/about/join-our-team","","",""
"flis0097","Danube International School Vienna","Vienna","Austria","","","","https://www.danubeschool.com/community/employment","","",""
"flis0098","British BCN (Nexus)","Barcelona","Spain","","","","https://www.britishschoolbarcelona.com/careers","","",""
"flis0099","Heidelberg Intl","","","","","","","","",""
"flis0100","NIST International","Bangkok","Thailand","","1600","","https://www.nist.ac.th/careers","","",""
"flis0101","British International School Riyadh","Riyadh","Saudi Arabia","","","","https://www.bisr.com.sa/careers","","",""
"flis0102","American International School Riyadh","Riyadh","Saudi Arabia","","","","https://www.aisr.org/employment","","",""
"flis0103","SEK International School Riyadh","Riyadh","Saudi Arabia","","","","https://riyadh.sek.international/work-with-us/","","",""
"flis0104","Reigate Grammar School Riyadh","Riyadh","Saudi Arabia","","2600","","https://rgs-riyadh.edu.sa/careers/","","",""
"flis0105","Downe House Riyadh","Riyadh","Saudi Arabia","","2600","","https://www.downehouseriyadh.com/careers/","","",""
"flis0106","Al Faris International School","Riyadh","Saudi Arabia","","","","https://alfaris.edu.sa/careers/","","",""
"flis0107","Misk Schools","Riyadh","Saudi Arabia","","2600","","https://miskschools.edu.sa/careers","","",""
"flis0108","Saud International School","Riyadh","Saudi Arabia","","","","https://sis.edu.sa/careers/","","",""
"flis0109","British International School Abu Dhabi","Abu Dhabi","UAE","","2400","","https://www.nordangliaeducation.com/bis-abu-dhabi/careers","","",""
"flis0110","Nord Anglia International School Abu Dhabi","Abu Dhabi","UAE","","2400","","https://www.nordangliaeducation.com/nas-abu-dhabi/careers","","",""
"flis0111","Cranleigh Abu Dhabi","Abu Dhabi","UAE","","","","https://www.cranleigh.ae/careers","","",""
"flis0112","Brighton College Abu Dhabi","Abu Dhabi","UAE","","2400","","https://www.brightoncollege.ae/careers","","",""
"flis0113","Raha International School","Abu Dhabi","UAE","","2400","","https://www.taaleem.ae/careers","","",""
"flis0114","Dubai College","Dubai","UAE","","","","https://www.dubaicollege.org/recruitment","","",""
"flis0115","Dubai British School","","UAE","","2200","","","","",""
"flis0115_emirates_hills","Dubai British School (Dubai Emirates Hills)","Dubai Emirates Hills","UAE","","2200","","","","",""
"flis0115_jumeira","Dubai British School (Dubai Jumeira)","Dubai Jumeira","UAE","","","","","","",""
"flis0115_jumeirah_park","Dubai British School (Dubai Jumeirah Park)","Dubai Jumeirah Park","UAE","","2200","","","","",""
"flis0115_mira","Dubai British School (Dubai Mira)","Dubai Mira","UAE","","","","","","",""
"flis0116","Sunmarke School","Dubai","UAE","","2200","","https://sunmarke.com/contact-us/work-with-us/","","",""
"flis0117","Nord Anglia International School Dubai","Dubai","UAE","","2200","","https://www.nordangliaeducation.com/nas-dubai/careers","","",""
"flis0118","Dubai English Speaking School","","UAE","","","","","","",""
"flis0118_academic_city","Dubai English Speaking School (Dubai Academic City)","Dubai Academic City","UAE","","","","https://dess.sch.ae/work-at-dess","","",""
"flis0118_college","Dubai English Speaking School (Dubai College)","Dubai College","UAE","","2200","","https://dess.sch.ae/work-at-dess","","",""
"flis0118_oud_metha","Dubai English Speaking School (Dubai Oud Metha)","Dubai Oud Metha","UAE","","","","https://dess.sch.ae/work-at-dess","","",""
"flis0119","Hartland International School","Dubai","UAE","","","","https://www.hartlandinternational.com/current-vacancies/","","",""
"flis0120","Kent College Dubai","Dubai","UAE","","","","https://www.eteach.com/careers/kentcollege/","","",""
"flis0121","Repton School Dubai","Dubai","UAE","","2200","","https://www.reptondubai.org/careers/","","",""
"flis0122","Horizon International School","Dubai","UAE","","","","https://hisdubai.ae/careers/","","",""
"flis0123","Compass International School Doha","Doha","Qatar","","2500","","https://www.nordangliaeducation.com/cis-doha/careers","","",""
"flis0124","Etqan Global Academy","Doha","Qatar","","2500","","https://www.nordangliaeducation.com/careers","","",""
"flis0125","British School of Kuwait","Kuwait City","Kuwait","","","","https://www.bsk.edu.kw/careers","","",""
"flis0126","British School Muscat","Muscat","Oman","","2000","","https://www.britishschoolmuscat.com/work-for-us/vacancies","","",""
"flis0127","American International School of Muscat","Muscat","Oman","","","","https://www.taism.com/employment","","",""
"flis0128","British School of Bahrain","Hamala","Bahrain","","","","https://www.britishschoolbahrain.com/careers","","",""
"flis0129","British International School Cairo","Cairo","Egypt","","","","https://www.bisc.edu.eg/careers","","",""
"flis0130","Malvern College Egypt","Cairo","Egypt","","","","https://malverncollege.edu.eg/careers/","","",""
"flis0131","El Alsson School","Cairo","Egypt","","","","https://www.alsson.com/careers/","","",""
"flis0132","International School of Kenya","Nairobi","Kenya","","","","https://www.isk.ac.ke/employment","","",""
"flis0133","Brookhouse School","Nairobi","Kenya","","","","https://www.brookhouse.ac.ke/careers","","",""
"flis0134","Braeburn Garden Estate","Nairobi","Kenya","","","","https://gardenestate.braeburn.com/careers","","",""
"flis0135","International School of Cape Town","Cape Town","South Africa","","","","https://www.isct.co.za/careers","","",""
"flis0136","American International School of Johannesburg","Joburg","South Africa","","","","https://www.aisj-jhb.com/employment","","",""
"flis0137","American International School of Cape Town","Cape Town","South Africa","","","","https://www.aisct.org/employment/","","",""
"flis0138","British International School Hanoi","Hanoi","Vietnam","","1600","","https://www.nordangliaeducation.com/bis-hanoi/careers","","",""
"flis0139","British International School Ho Chi Minh City","HCMC","Vietnam","","1700","","https://www.nordangliaeducation.com/bis-hcmc/careers","","",""
"flis0140","UNIS Hanoi","Hanoi","Vietnam","","","","https://www.unishanoi.org/employment","","",""
"flis0141","International School Ho Chi Minh City","HCMC","Vietnam","","1700","","https://www.ishcmc.com/careers","","",""
"flis0142","Alice Smith School","Kuala Lumpur","Malaysia","","","","https://www.alice-smith.edu.my/careers","","",""
"flis0143","Marlborough College Malaysia","Johor","Malaysia","","1500","","https://www.marlboroughcollegemalaysia.org/about/careers/","","",""
"flis0144","British International School Kuala Lumpur","KL","Malaysia","","1500","","https://www.nordangliaeducation.com/bis-kl/careers","","",""
"flis0145","Garden International School","KL","Malaysia","","","","https://www.gardenschool.edu.my/careers/","","",""
"flis0146","Epsom College Malaysia","Seremban","Malaysia","","1500","","https://www.epsomcollege.edu.my/careers/","","",""
"flis0147","MontKiara International School","","","","","","","","",""
"flis0148","Shrewsbury International School Riverside","Bangkok","Thailand","","","","https://www.shrewsbury.ac.th/riverside/careers","","",""
"flis0149","Bangkok Patana School","Bangkok","Thailand","","","","https://www.patana.ac.th/careers/","","",""
"flis0150","St. Andrews International School Sukhumvit 107","Bangkok","Thailand","","","","https://www.standrews107.com/careers","","",""
"flis0151","Brighton College Bangkok","Bangkok","Thailand","","","","https://brightoncollege.ac.th/careers/","","",""
"flis0152","Kings College International School Bangkok","","","","","","","","",""
"flis0153","Rugby School Thailand","Chonburi","Thailand","","1500","","https://www.rugbyschool.ac.th/careers/","","",""
"flis0154","Wellington College International Bangkok","Bangkok","Thailand","","1600","","https://www.wellingtoncollege.ac.th/careers","","",""
"flis0155","International School Bangkok","Bangkok","Thailand","","","","https://www.isb.ac.th/careers/","","",""
"flis0156","UWC Thailand","Phuket","Thailand","","","","https://www.uwcthailand.ac.th/careers","","",""
"flis0157","British School Jakarta","Jakarta","Indonesia","","","","https://www.bsj.sch.id/careers","","",""
"flis0158","Jakarta Intercultural School","Jakarta","Indonesia","","","","https://www.jisedu.or.id/careers","","",""
"flis0159","ACG School Jakarta","Jakarta","Indonesia","","","","https://jakarta.acgedu.com/careers/","","",""
"flis0160","Canggu Community School Bali","Bali","Indonesia","","","","https://www.ccsbali.com/careers","","",""
"flis0161","British School Manila","Manila","Philippines","","","","https://www.britishschoolmanila.org/careers","","",""
"flis0162","International School Manila","Manila","Philippines","","","","https://www.ismanila.org/careers","","",""
"flis0163","British School in Tokyo","Tokyo","Japan","","1800","","https://www.bst.ac.jp/careers","","",""
"flis0164","Malvern College Tokyo","Tokyo","Japan","","1800","","https://www.malverncollegetokyo.jp/careers","","",""
"flis0165","Rugby School Japan","Chiba","Japan","","","","https://www.rugbyschooljapan.ed.jp/careers","","",""
"flis0166","Harrow International School Appi","Appi Kogen","Japan","","","","https://www.harrowappi.jp/careers/","","",""
"flis0167","St. Maur International School","Yokohama","Japan","","","","https://www.stmaur.ac.jp/employment","","",""
"flis0168","Yokohama International School","Yokohama","Japan","","","","https://www.yis.ac.jp/careers","","",""
"flis0169","Canadian Academy Kobe","Kobe","Japan","","","","https://www.canacademy.ac.jp/employment","","",""
"flis0170","Seoul Foreign School","Seoul","S. Korea","","1900","","https://www.seoulforeign.org/careers","","",""
"flis0171","Chadwick International","Songdo","S. Korea","","","","https://www.chadwickinternational.org/employment","","",""
"flis0172","Branksome Hall Asia","Jeju","S. Korea","","","","https://www.branksome.asia/careers","","",""
"flis0173","North London Collegiate School Jeju","Jeju","S. Korea","","","","https://www.nlcsjeju.co.kr/careers","","",""
"flis0174","Concordia International School Shanghai","Shanghai","China","","","","https://www.concordiashanghai.org/employment","","",""
"flis0175","International School Beijing","Beijing","China","","","","https://www.isb.bj.edu.cn/careers","","",""
"flis0176","Western Academy of Beijing","Beijing","China","","","","https://www.wab.edu/careers","","",""
"flis0177","British International School Warsaw","Warsaw","Poland","","1200","","https://www.nordangliaeducation.com/bis-warsaw/careers","","",""
"flis0178","Akademeia High School","Warsaw","Poland","","","","https://akademeia.edu.pl/en/careers/","","",""
"flis0179","International School of Bucharest","Bucharest","Romania","","","","https://www.isb.ro/careers/","","",""
"flis0180","Prague British International School","Prague","Czechia","","1300","","https://www.nordangliaeducation.com/pbis-prague/careers","","",""
"flis0181","St. Georges British International School Bilbao","","","","","","","","",""
"flis0182","International School of Helsinki","Helsinki","Finland","","","","https://www.ishelsinki.fi/employment","","",""
"flis0183","British School in Helsinki","Helsinki","Finland","","","","https://www.thebritishschool.fi/vacancies","","",""
"flis0184","Stockholm International School","Stockholm","Sweden","","","","https://www.intsch.se/careers","","",""
"flis0185","British International School of Stockholm","Stockholm","Sweden","","","","https://www.bisstockholm.se/careers","","",""
"flis0186","Copenhagen International School","Copenhagen","Denmark","","","","https://www.copenhageninternational.school/about/careers/","","",""
"flis0187","Southbank International School","London","UK","","","","https://www.southbank.org/careers","","",""
"flis0188","ACS Cobham International School","Surrey","UK","","","","https://www.acs-schools.org/careers","","",""
"flis0189","St. Georges International School Luxembourg","","","","1500","","","","",""
"flis0190","International School of Luxembourg","Luxembourg","Lux","","","","https://www.islux.lu/careers","","",""
"flis0191","St. Johns International School Belgium","","","","","","","","",""
"flis0192","International School of Nice","Nice","France","","1500","","https://www.isn-nice.com/join-the-team","","",""
"flis0193","Mougins School","Mougins","France","","","","https://mougins.britishinternationalschool.com/about/work-with-us","","",""
"flis0194","International School of Turin","Turin","Italy","","","","https://www.istorin.it/careers","","",""
"flis0195","International School of Genoa","Genoa","Italy","","","","https://www.isgenoa.it/careers","","",""
"flis0196","St. Pauls School Brazil","","","","","","","","",""
"flis0197","British School Rio de Janeiro","Rio","Brazil","","","","https://www.britishschool.g12.br/careers","","",""
"flis0198","Graded School Sao Paulo","Sao Paulo","Brazil","","","","https://www.graded.br/employment","","",""
"flis0199","Northlands School Argentina","B. Aires","Argentina","","","","https://www.northlands.edu.ar/work-with-us/","","",""
"flis0200","Markham College Peru","Lima","Peru","","","","https://www.markham.edu.pe/careers","","",""
"flis0201","Sultans School","Muscat","Oman","","","","https://sultansschool.org/careers/","","",""
"flis0202","Parklane International School","Prague","Czechia","","","","https://www.parklane-is.com/careers","","",""
"flis0203","American British Academy","Muscat","Oman","","","","https://www.abaoman.org/community/careers","","",""
"flis0204","St. Gilgen International School","St. Gilgen","Austria","","","","","","",""
"flis0205","International Christian School of Vienna","Vienna","Austria","","","","https://www.icsv.at/vacancies","","",""
